PubName,Headline,Newsbody
The New York Times, WINGS WEST AIRLINES reports earnings for Qtr to Oct 31," *3*** COMPANY REPORTS ** *3*WINGS WEST AIRLINES Qtr to Oct 31 1986 1985 Revenue 7,990,000 5,911,000 Net inc 2,000 b109,000 Share earns - .03 6mo rev 14,615,000 13,282,000 Net loss 997,000 c1,172,000 Share earns - .36 b-After a tax credit of $50,000. *3*** COMPANY REPORTS ** *3*WINGS WEST AIRLINES Qtr to Oct 31 1986 1985 Revenue 7,990,000 5,911,000 Net inc 2,000 b109,000 Share earns - .03 6mo rev 14,615,000 13,282,000 Net loss 997,000 c1,172,000 Share earns - .36 b-After a tax credit of $50,000. *3*** COMPANY REPORTS ** *3*WINGS WEST AIRLINES Qtr to Oct 31 1986 1985 Revenue 7,990,000 5,911,000 Net inc 2,000 b109,000 Share earns - .03 6mo rev 14,615,000 13,282,000 Net loss 997,000 c1,172,000 Share earns - .36 b-After a tax credit of $50,000. c-Net income and after a tax credit of $539,000."
The New York Times, WOLF (HOWARD B) (A) reports earnings for Qtr to Nov 30," *3*** COMPANY REPORTS ** *3*WOLF (HOWARD B) (A) Qtr to Nov 30 1986 1985 Sales 1,964,409 2,020,628 Net inc 9,934 11,776 Share earns .01 .01 6mo sales 4,205,225 4,043,405 Net inc 27,487 24,134 Share earns .03 .02 *3*** COMPANY REPORTS ** *3*WOLF (HOWARD B) (A) Qtr to Nov 30 1986 1985 Sales 1,964,409 2,020,628 Net inc 9,934 11,776 Share earns .01 .01 6mo sales 4,205,225 4,043,405 Net inc 27,487 24,134 Share earns .03 .02 *3*** COMPANY REPORTS ** *3*WOLF (HOWARD B) (A) Qtr to Nov 30 1986 1985 Sales 1,964,409 2,020,628 Net inc 9,934 11,776 Share earns .01 .01 6mo sales 4,205,225 4,043,405 Net inc 27,487 24,134 Share earns .03 .02"
The New York Times, WTC INTERNATIONAL reports earnings for Qtr to Nov 30," *3*** COMPANY REPORTS ** *3*WTC INTERNATIONAL (AMEX) Qtr to Nov 30 1986 1985 Revenue 55,812,000 47,258,000 Net inc 1,349,000 164,000 Share earns .16 .02 9mo rev 148,839,000 132,311,000 Net inc 901,000 1,282,000 Share earns .11 .15 *3*** COMPANY REPORTS ** *3*WTC INTERNATIONAL (AMEX) Qtr to Nov 30 1986 1985 Revenue 55,812,000 47,258,000 Net inc 1,349,000 164,000 Share earns .16 .02 9mo rev 148,839,000 132,311,000 Net inc 901,000 1,282,000 Share earns .11 .15 *3*** COMPANY REPORTS ** *3*WTC INTERNATIONAL (AMEX) Qtr to Nov 30 1986 1985 Revenue 55,812,000 47,258,000 Net inc 1,349,000 164,000 Share earns .16 .02 9mo rev 148,839,000 132,311,000 Net inc 901,000 1,282,000 Share earns .11 .15"
The New York Times, ZIYAD INC reports earnings for Qtr to Nov 30," *3*** COMPANY REPORTS ** *3*ZIYAD INC (OTC) Qtr to Nov 30 1986 1985 Sales 5,055,000 8,080,000 Net loss 2,889,000 b298,000 Share earns - .05 9mo sales 15,046,000 20,344,000 Net loss 4,233,000 b130,000 Share earns - .02 b-Net income *3*** COMPANY REPORTS ** *3*ZIYAD INC (OTC) Qtr to Nov 30 1986 1985 Sales 5,055,000 8,080,000 Net loss 2,889,000 b298,000 Share earns - .05 9mo sales 15,046,000 20,344,000 Net loss 4,233,000 b130,000 Share earns - .02 b-Net income *3*** COMPANY REPORTS ** *3*ZIYAD INC (OTC) Qtr to Nov 30 1986 1985 Sales 5,055,000 8,080,000 Net loss 2,889,000 b298,000 Share earns - .05 9mo sales 15,046,000 20,344,000 Net loss 4,233,000 b130,000 Share earns - .02 b-Net income"
The New York Times, Z & Z FASHIONS LTD reports earnings for Qtr to Sept 30," *3*** COMPANY REPORTS ** *3*Z & Z FASHIONS LTD (OTC) Qtr to Sept 30 1986 1985 Sales 2,244,241 2,028,272 Net loss 53,969 157,733 Yr sales 9,976,205 10,122,218 Net inc 35,903 b116,769 Share earns .04 - b-Net loss *3*** COMPANY REPORTS ** *3*Z & Z FASHIONS LTD (OTC) Qtr to Sept 30 1986 1985 Sales 2,244,241 2,028,272 Net loss 53,969 157,733 Yr sales 9,976,205 10,122,218 Net inc 35,903 b116,769 Share earns .04 - b-Net loss *3*** COMPANY REPORTS ** *3*Z & Z FASHIONS LTD (OTC) Qtr to Sept 30 1986 1985 Sales 2,244,241 2,028,272 Net loss 53,969 157,733 Yr sales 9,976,205 10,122,218 Net inc 35,903 b116,769 Share earns .04 - b-Net loss"
The New York Times, ZZZZ BEST CO reports earnings for Qtr to Oct 31," *3*** COMPANY REPORTS ** *3*ZZZZ BEST CO (OTC) Qtr to Oct 31 1986 1985 Revenue 12,407,000 847,000 Net inc 1,017,000 173,000 Share earns .13 .02 Shares outst 8,107,500 7,800,000 6mo rev 17,905,000 1,485,000 Net inc 1,913,000 304,000 Share earns .24 .04 Shares outst 8,100,833 7,800,000 *3*** COMPANY REPORTS ** *3*ZZZZ BEST CO (OTC) Qtr to Oct 31 1986 1985 Revenue 12,407,000 847,000 Net inc 1,017,000 173,000 Share earns .13 .02 Shares outst 8,107,500 7,800,000 6mo rev 17,905,000 1,485,000 Net inc 1,913,000 304,000 Share earns .24 .04 Shares outst 8,100,833 7,800,000 *3*** COMPANY REPORTS ** *3*ZZZZ BEST CO (OTC) Qtr to Oct 31 1986 1985 Revenue 12,407,000 847,000 Net inc 1,017,000 173,000 Share earns .13 .02 Shares outst 8,107,500 7,800,000 6mo rev 17,905,000 1,485,000 Net inc 1,913,000 304,000 Share earns .24 .04 Shares outst 8,100,833 7,800,000 The share earnings and shares outstanding reflect a 1-for-2 reverse split effective in October."
The New York Times, A Host of Tiles for All Inclinations," JUDITH STILES' new shop offers 50 different tile designs by the owner, a former adjunct professor of ceramics at Pratt Institute, designs of 20 other American ceramicists - and a host of services. ''We will custom-color and design tiles in solid colors or floral or geometric patterns,'' said Ms. Stiles, right, about the Manhattan store that bears her name. ''We can make relief tiles, duplicate antique tiles, match a wallpaper pattern, or take a photo of your family or dog, and render the picture realistically on a tile.'' There are tiles featuring hares, black bears, fish and raccoons, as well as a tile with a raised surface in the shape of a purple iris. Ceramicists will copy traditional Delft tiles or others to match any pottery the customer likes. In the peach-colored store, the counter functions as a work area where the customers and Ms. Stiles can rearrange tiles and experiment with different colors and patterns. For her customers, Ms. Stiles or one of her ceramicists, will make up free sample tiles, which customers can take home. A tile costs $3 or more, and is sold be the tile, not by the square foot. Examples shown include Susan Parks's tiles of stippled flowers, above left, ($15); John O'Hara's cartoons, above right, ($14), or Ms. Stiles' squiggle or geometric-patterned tile, above center ($3). To mix with the custom tiles, Ms. Stiles sells inexpensive solid-colored American Olean tiles in 40 colors, which cost 30 to 80 cents apiece, depending on the size. She also provides customers with a 21-page ''Do-It-Yourself Installation Kit.'' The store is at 392 Bleecker Street near Perry Street. HOME BEAT"
The New York Times, Keeping Boots Dry In Winter," A WALK in the snow or mud can make for wet and dirty shoes and boots. However, some devices can keep boots clean and dry them more efficiently than resting them on a radiator. The Boot 'n Shoe from Sporty's Tool Shop removes mud, snow or ice from dirty shoes and boots. The Boot 'n Shoe brush, a combination brush - with stiff, plastic bristles - and a steel scraper, costs $33.75. Sporty's also sells a shoe and boot dryer ($82.50) that dries two pairs at a time. The unit, from Norway, is wall-mounted and has four 24-inch coils that direct warm air through the shoes. A timer can be set for one minute to two hours. Another dryer, this one for $37.50, will dry tall shoes - ski boots, hiking boots and high rubber boots - overnight. Sporty's catalogue can be ordered from Clermont Airport, Batavia, Ohio 45103, telephone 513-732-2411. Smaller, portable electric boot dryers, sold through the Eddie Bauer catalogue, fit both men's and women's shoes and dry boots overnight. The manufacturer says they are designed not to crack or shrivel leather footwear. The aluminum dryers cost $22 from Eddie Bauer, Fifth Union, Post Office Box 3700, Seattle, Wash. 98124; 800-426-8020. A cast-iron boot scraper in the shape of a dog costs $33 from the Cumberland General Store, Route 3, Crossville, Tenn. 38555; 615-484-8481. A cricket bootjack, to help remove sturdy boots, is $7.70. HELPFUL HARDWARE"
The New York Times, HOME IMPROVEMENT," A WAY to lower noise levels in the home is to install acoustical materials such as ceiling tiles and wall panels. These materials absorb sound created within a room to lower the noise level in that room and in adjacent rooms. But they help only slightly to keep out noise from an adjoining room or apartment. If you live in an apartment and your neighbor is noisy, installing acoustical tile on your side of the wall is useless unless your neighbor puts acoustical material on his or her side. The same is true for noises from the room above. Acoustical tile on the ceiling will not decrease noise transmission, but covering the upstairs floor with carpeting and foam padding should be effective. To lower noise that comes through the wall, you can seal wall openings through which sound waves can travel or you can install sound-insulating materials or make alterations to walls or ceilings to isolate or block the vibrations that cause noise to travel from one room to another. Since sound waves normally travel through the air, a logical first step would be to close and seal openings through which air can enter. This would be achieved by caulking holes and openings around pipes or electrical wiring and installing weatherstripping around doors and windows. Insulation can sometimes help, but only if enough of it is used and if it can be installed inside wall, ceiling or floor cavities. Sound-deadening board will usually help slightly if installed on the surface of a wall or ceiling, but it serves as more of a sound absorber than as sound insulation. The most effective method is to structurally isolate the noise. Noise generated on one side of a wall causes vibrations on the other side. This occurs even when there is no opening through which airwaves can pass because noise creates vibrations that come through the other side. The best way to prevent this is to build two separate walls or partitions that are not in direct contact with each other (see drawing). This will prevent vibrations on one side from being transmitted to the other side. Filling the hollow spaces with bulky insulation will create an even more effective sound barrier. Since putting up a second wall or partition means losing from four to six inches of floor space inside the room, you might prefer to build a single wall with staggered studs. As illustrated in the drawing, this involves using a 2-by-6 instead of a 2-by-4 as the bottom plate, then offsetting every other stud by two inches. The result is a thicker wall with gypsum-board panels on one side nailed to a different set of studs than are the gypsum-board panels on the other side. Sound waves that cause one side to vibrate cannot affect panels on the other side. Weaving thick batts of fiberglass insulation back and forth between the studs will further help. Both techniques are mainly used in new construction or when extensive alterations involve removing or rebuilding interior walls. In existing construction,two other techniques are often used to convert an existing wall into a more-soundproof one. The simplest method involves installing a second layer of gypsum board over the existing surface. Best results are achieved if the first layer is a sound-deadening board and the second is gypsum board. The effect will be even more pronounced if this is done on both sides of the wall. In each case, the extra layer of wallboard will add bulk and mass to that wall, greatly improving the acoustical insulating abilities of any wall. A more effective way to soundproof an existing wall is to remove the gypsum board from one or both sides, then re-install it on top of resilient metal channels, as shown in the drawing. The channels are attached to the studs with screws along one edge, with the other edge left free. Drywall panels are then attached to these channels with drywall screws instead of nailing them directly to the studs. This creates a ''floating'' wall surface that will absorb vibrations without transmitting them to studs or panels on the other side. Insulating a ceiling against the transmission of noise from the room above is usually more of a problem than insulating walls. One reason is that the most common type of noise - someone walking (or stamping) across the floor - creates impact noise, which travels through joists, beams and other structural members. The only practical insulation against such noise is rebuilding the floor above so there is a layer of sound-deadening board under the finished flooring. Carpeting with a thick pad underneath would also help greatly. When there is enough headroom, noises from upstairs can also be curbed by installing a suspended ceiling that consists of an aluminum grid hung on wires below the existing ceiling. This grid supports panels of acoustical material that form the finished ceiling. The space above this can be filled with thick batts of fiberglass insulation. In rooms with insufficient headroom for a suspended ceiling, screw long lengths of resilient acoustical channel of the kind described for use on walls. The ceiling is then covered with another layer of gypsum board or sound-deadening board by attaching the panels to these channels with screws. By fastening this second layer of gypsum board to the channels instead of to the joists in the ceiling, you create a ''floating'' ceiling that isolates vibrations and helps eliminate the transmission of noise. For maximum effect, close all openings. Even the smallest hole or crack will allow sound waves to pass. Adding bulk insulation to the inside of a wall helps only if the wall (or ceiling) is built using staggered studs or with resilient channels. Adding insulation to the cavities of conventional stud walls normally will not help much. None of these techniques will help much to keep out noise that originates outside the house (unless you are ready to rebuild the exterior walls). The only ways of dealing with these noises is to install draperies or shutters over the windows, weatherstrip all doors and windows, add storm sash to all windows that face the direction of the noise and plant tall shrubs or bushes as a barrier between you and the source of the noise. Even a tall fence will help, but only if it is fairly solid with few openings."
The New York Times, KEY RATES," Previous Year In percent Yesterday Day Ago PRIME RATE 7.50 7.50 9.50 DISCOUNT RATE 5.50 5.50 7.50 FEDERAL FUNDS 17.50 16.17 n.a. 3-MO. TREAS. BILLS 5.65 5.69 n.a. 6-MO. TREAS. BILLS 5.64 5.68 n.a. 7-YR. TREAS. NOTES 7.08 7.10 n.a. 30-YR. Previous Year In percent Yesterday Day Ago PRIME RATE 7.50 7.50 9.50 DISCOUNT RATE 5.50 5.50 7.50 FEDERAL FUNDS 17.50 16.17 n.a. 3-MO. TREAS. BILLS 5.65 5.69 n.a. 6-MO. TREAS. BILLS 5.64 5.68 n.a. 7-YR. TREAS. NOTES 7.08 7.10 n.a. 30-YR. Previous Year In percent Yesterday Day Ago PRIME RATE 7.50 7.50 9.50 DISCOUNT RATE 5.50 5.50 7.50 FEDERAL FUNDS 17.50 16.17 n.a. 3-MO. TREAS. BILLS 5.65 5.69 n.a. 6-MO. TREAS. BILLS 5.64 5.68 n.a. 7-YR. TREAS. NOTES 7.08 7.10 n.a. 30-YR. TREAS. BONDS 7.49 7.45 n.a. TELEPHONE BONDS 8.86 8.85 n.a. MUNICIPAL BONDS* 7.18 7.18 n.a. *Municipal Bond Index, The Bond Buyer  Salomon Brothers estimates for belwether issues."
The New York Times, Q & A," Q.You recently recommended storing a power lawn mower indoors in winter. However, I prefer not to store anything indoors that contains gasoline. I don't have a garage, but I am storing the mower in an unheated utility shed. Will extreme cold cause problems when I try to start the mower in spring? A.Your concern does not apply. One of the first things recommended when storing a power mower is to drain all gasoline from the tank, carburetor and fuel lines. However, storing the mower inside a cold shed will do it no harm and should not affect the engine in any way. Q.We recently moved into a house with an unheated dirt basement. We found firewood stored there, covered with mold. A strong odor of mold pervades the house. We are removing the wood. What else can we do to get rid of the moldy odor? A.First, cover the dirt floor with heavy sheet plastic or heavy tar paper. Overlap strips at least 6 inches and lap them up onto the walls 8 to 10 inches on all sides. Hold the plastic in place with bricks or cement blocks. Be sure the basement area is well ventilated with louvered openings on opposite sides for cross ventilation. The openings should be large enough to provide at least 1 square foot of unobstructed area for every 1,500 square feet of floor area in the basement (screens and louvers over the vents cut the actual size of the opening by half). Q.My family room has a concrete slab floor that is very cold in the winter. It is about a foot lower than the first floor, so I may add a ''false'' insulated floor on top of the slab. I plan to put down 2-by-4's with 5/8-inch plywood on top, filling the spaces between the 2-by-4's with fiberglass insulation. The insulation will have a foil vapor barrier on one side. Where should the vapor barrier go - on the bottom, against the concrete, or on the top, directly under the plywood? A.Always put the vapor barrier on the warmer side of the insulation - the side facing the heated area in the winter. Your vapor barrier should be on top of the insulation, directly under the plywood. Q.Our concrete basement walls are covered with a white crystalline substance that looks something like a powdery dusting of snow. After we washed a portion of the wall off with bleach and water the substance seemed to ''grow'' back. What can be used to remove this? A.This substance is the result of efflorescence. It is caused by the release of alkaline salts that leach out of the concrete when there is dampness present and when there are excess alkalies in the masonry. You can get rid of the powder by washing with a mild solution of muriatic acid (one part acid to five parts water). This neutralizes the alkalies and washes off the white powder. There is no guarantee that the efflorescence won't come back, unless you can eliminate the dampness. Applying a masonry paint or sealer sometimes helps, but not always. Questions about home repair problems should be addressed to Home Improvement Department, The New York Times, 229 West 43d Street, New York, N.Y. 10036. Questions of general interest will be answered in this column; unpublished letters cannot be answered individually."
The New York Times, Subway Chic Is Coming Down the Track at You," To the Editor: The French are not the only ones to think subway system-inspired designs are chic (''Transit Chic,'' editorial Topics, Dec. 22). London Transport also sells T-shirts, greeting cards, jigsaw puzzles, teapot stands, dishes and a wide range of other items bearing representations of the system map, buses and station names. Both licensing programs have substantial financial benefit for their respective agencies: Paris's Regie Autonome des Transports Parisiens earned $1.5 million in royalty payments in 1985; London Transport earns more than $2 million a year. Several North American transportation agencies, including those in Boston, Montreal, San Francisco and Toronto are looking into licensing their logos and other symbols. In its recent report on marketing at the Metropolitan Transportation Authority, the Permanent Citizens Advisory Committee to the M.T.A recommended that New York's transportation agency do the same. Licensing, we believe, could not only raise a few million dollars for the M.T.A., by making New York's transit systems seem as chic as Paris's with its little yellow ticket, but a licensing campaign might also convince a few more metropolitan-area residents and workers to get out of autos, taxis and express buses, and back onto subways, buses and trains. New York needs its transportation system to support its economy - and the transit system needs its riders. In this period of rebuilding and refurbishing at the M.T.A., we feel licensing would be a good step toward marketing its newly clean and efficient services. BEVERLY DOLINSKY  New York, Dec. 23, 1986  The writer is executive director of the Permanent Citizens Advisory Committee to the M.T.A."
